t, 1_1_angle, 1_1_speed, 2_1_angle, 2_1_speed, 3_1_angle, 3_1_speed
 15.4000, 8.746206, 1.000303, 9.371551, 1.000220, 9.034916, 1.000028
 15.4100, 8.747369, 1.000314, 9.372375, 1.000217, 9.034995, 1.000014
 15.4200, 8.748572, 1.000324, 9.373186, 1.000213, 9.035021, 1.000000
 15.4300, 8.749814, 1.000335, 9.373982, 1.000209, 9.034999, 0.999988
 15.4400, 8.751095, 1.000345, 9.374763, 1.000205, 9.034933, 0.999977
 15.4500, 8.752412, 1.000354, 9.375529, 1.000201, 9.034830, 0.999968
 15.4600, 8.753765, 1.000363, 9.376279, 1.000197, 9.034694, 0.999960
 15.4700, 8.755151, 1.000372, 9.377012, 1.000192, 9.034530, 0.999954
 15.4800, 8.756571, 1.000381, 9.377728, 1.000188, 9.034344, 0.999948
 15.4900, 8.758020, 1.000388, 9.378426, 1.000183, 9.034143, 0.999945
 15.5000, 8.759499, 1.000396, 9.379107, 1.000178, 9.033931, 0.999943
 15.5100, 8.761005, 1.000403, 9.379768, 1.000173, 9.033715, 0.999943
 15.5200, 8.762537, 1.000409, 9.380410, 1.000168, 9.033500, 0.999944
 15.5300, 8.764092, 1.000416, 9.381033, 1.000163, 9.033292, 0.999946
 15.5400, 8.765669, 1.000421, 9.381636, 1.000157, 9.033096, 0.999950
 15.5500, 8.767266, 1.000426, 9.382219, 1.000152, 9.032919, 0.999956
 15.5600, 8.768881, 1.000431, 9.382781, 1.000146, 9.032765, 0.999963
 15.5700, 8.770512, 1.000435, 9.383322, 1.000141, 9.032639, 0.999971
 15.5800, 8.772157, 1.000438, 9.383843, 1.000135, 9.032548, 0.999981
 15.5900, 8.773814, 1.000441, 9.384343, 1.000130, 9.032495, 0.999991
 15.6000, 8.775481, 1.000443, 9.384822, 1.000124, 9.032485, 1.000003
 15.6100, 8.777155, 1.000445, 9.385281, 1.000119, 9.032522, 1.000017
 15.6200, 8.778836, 1.000447, 9.385718, 1.000113, 9.032610, 1.000031
 15.6300, 8.780521, 1.000447, 9.386135, 1.000108, 9.032753, 1.000046
 15.6400, 8.782209, 1.000448, 9.386532, 1.000103, 9.032954, 1.000061
 15.6500, 8.783896, 1.000447, 9.386910, 1.000098, 9.033216, 1.000078
 15.6600, 8.785582, 1.000447, 9.387268, 1.000092, 9.033542, 1.000095
 15.6700, 8.787264, 1.000446, 9.387607, 1.000088, 9.033932, 1.000112
 15.6800, 8.788941, 1.000444, 9.387929, 1.000083, 9.034390, 1.000130
 15.6900, 8.790610, 1.000442, 9.388233, 1.000078, 9.034916, 1.000149
 15.7000, 8.792270, 1.000439, 9.388520, 1.000074, 9.035511, 1.000167
 15.7100, 8.793920, 1.000436, 9.388792, 1.000070, 9.036176, 1.000186
 15.7200, 8.795557, 1.000432, 9.389049, 1.000066, 9.036911, 1.000204
 15.7300, 8.797180, 1.000429, 9.389293, 1.000063, 9.037714, 1.000222
 15.7400, 8.798788, 1.000424, 9.389524, 1.000060, 9.038586, 1.000240
 15.7500, 8.800379, 1.000419, 9.389744, 1.000057, 9.039524, 1.000258
 15.7600, 8.801950, 1.000414, 9.389953, 1.000054, 9.040528, 1.000275
 15.7700, 8.803502, 1.000409, 9.390155, 1.000052, 9.041595, 1.000291
 15.7800, 8.805033, 1.000403, 9.390348, 1.000051, 9.042722, 1.000307
 15.7900, 8.806541, 1.000397, 9.390536, 1.000049, 9.043908, 1.000322
 15.8000, 8.808025, 1.000390, 9.390720, 1.000048, 9.045147, 1.000336
 15.8100, 8.809484, 1.000384, 9.390900, 1.000048, 9.046438, 1.000349
 15.8200, 8.810918, 1.000377, 9.391080, 1.000048, 9.047776, 1.000361
 15.8300, 8.812324, 1.000369, 9.391260, 1.000048, 9.049157, 1.000372
 15.8400, 8.813702, 1.000362, 9.391442, 1.000049, 9.050577, 1.000381
 15.8500, 8.815051, 1.000354, 9.391627, 1.000050, 9.052031, 1.000390
 15.8600, 8.816371, 1.000346, 9.391818, 1.000052, 9.053514, 1.000397
 15.8700, 8.817660, 1.000338, 9.392016, 1.000054, 9.055022, 1.000403
 15.8800, 8.818918, 1.000330, 9.392223, 1.000056, 9.056550, 1.000407
 15.8900, 8.820144, 1.000321, 9.392441, 1.000059, 9.058091, 1.000410
 15.9000, 8.821338, 1.000312, 9.392670, 1.000063, 9.059642, 1.000412
 15.9100, 8.822500, 1.000304, 9.392914, 1.000067, 9.061197, 1.000412
 15.9200, 8.823628, 1.000295, 9.393172, 1.000071, 9.062750, 1.000411
 15.9300, 8.824722, 1.000286, 9.393448, 1.000075, 9.064296, 1.000409
 15.9400, 8.825782, 1.000277, 9.393742, 1.000081, 9.065830, 1.000405
 15.9500, 8.826809, 1.000268, 9.394056, 1.000086, 9.067348, 1.000400
 15.9600, 8.827801, 1.000259, 9.394391, 1.000092, 9.068843, 1.000393
 15.9700, 8.828758, 1.000249, 9.394749, 1.000098, 9.070312, 1.000386
 15.9800, 8.829681, 1.000240, 9.395131, 1.000105, 9.071749, 1.000377
 15.9900, 8.830569, 1.000231, 9.395538, 1.000111, 9.073150, 1.000366
 16.0000, 8.831423, 1.000222, 9.395971, 1.000118, 9.074511, 1.000355
 16.0100, 8.832242, 1.000213, 9.396431, 1.000126, 9.075828, 1.000343
 16.0200, 8.833026, 1.000204, 9.396920, 1.000133, 9.077097, 1.000330
 16.0300, 8.833776, 1.000194, 9.397437, 1.000141, 9.078315, 1.000316
 16.0400, 8.834492, 1.000185, 9.397984, 1.000149, 9.079479, 1.000301
 16.0500, 8.835175, 1.000176, 9.398562, 1.000157, 9.080586, 1.000286
 16.0600, 8.835823, 1.000168, 9.399169, 1.000165, 9.081634, 1.000270
 16.0700, 8.836438, 1.000159, 9.399808, 1.000174, 9.082620, 1.000253
 16.0800, 8.837021, 1.000150, 9.400478, 1.000182, 9.083544, 1.000237
 16.0900, 8.837570, 1.000142, 9.401180, 1.000190, 9.084404, 1.000219
 16.1000, 8.838088, 1.000133, 9.401912, 1.000198, 9.085198, 1.000202
 16.1100, 8.838574, 1.000125, 9.402676, 1.000207, 9.085927, 1.000185
 16.1200, 8.839029, 1.000117, 9.403471, 1.000215, 9.086591, 1.000167
 16.1300, 8.839453, 1.000108, 9.404296, 1.000223, 9.087189, 1.000150
 16.1400, 8.839847, 1.000101, 9.405151, 1.000231, 9.087723, 1.000133
 16.1500, 8.840211, 1.000093, 9.406036, 1.000238, 9.088194, 1.000117
 16.1600, 8.840547, 1.000085, 9.406949, 1.000246, 9.088603, 1.000100
 16.1700, 8.840854, 1.000078, 9.407890, 1.000253, 9.088952, 1.000085
 16.1800, 8.841134, 1.000071, 9.408858, 1.000260, 9.089243, 1.000070
 16.1900, 8.841386, 1.000064, 9.409852, 1.000267, 9.089478, 1.000055
 16.2000, 8.841613, 1.000057, 9.410871, 1.000273, 9.089661, 1.000042
 16.2100, 8.841814, 1.000050, 9.411912, 1.000279, 9.089795, 1.000029
 16.2200, 8.841990, 1.000044, 9.412976, 1.000285, 9.089884, 1.000018
 16.2300, 8.842142, 1.000037, 9.414061, 1.000290, 9.089930, 1.000007
 16.2400, 8.842272, 1.000031, 9.415165, 1.000295, 9.089938, 0.999997
 16.2500, 8.842379, 1.000026, 9.416286, 1.000300, 9.089912, 0.999989
 16.2600, 8.842464, 1.000020, 9.417424, 1.000304, 9.089856, 0.999982
 16.2700, 8.842529, 1.000015, 9.418576, 1.000307, 9.089775, 0.999976
 16.2800, 8.842575, 1.000010, 9.419740, 1.000310, 9.089674, 0.999971
 16.2900, 8.842601, 1.000005, 9.420916, 1.000313, 9.089557, 0.999967
 16.3000, 8.842611, 1.000000, 9.422100, 1.000315, 9.089429, 0.999965
 16.3100, 8.842603, 0.999996, 9.423293, 1.000317, 9.089296, 0.999964
 16.3200, 8.842580, 0.999992, 9.424490, 1.000318, 9.089161, 0.999965
 16.3300, 8.842542, 0.999988, 9.425692, 1.000319, 9.089030, 0.999966
 16.3400, 8.842490, 0.999985, 9.426895, 1.000319, 9.088908, 0.999969
 16.3500, 8.842426, 0.999981, 9.428099, 1.000319, 9.088799, 0.999973
 16.3600, 8.842350, 0.999979, 9.429302, 1.000319, 9.088708, 0.999979
 16.3700, 8.842264, 0.999976, 9.430501, 1.000317, 9.088640, 0.999985
 16.3800, 8.842169, 0.999974, 9.431695, 1.000316, 9.088599, 0.999993
 16.3900, 8.842066, 0.999972, 9.432882, 1.000314, 9.088589, 1.000002
 16.4000, 8.841956, 0.999970, 9.434061, 1.000312, 9.088615, 1.000012
 16.4100, 8.841840, 0.999969, 9.435230, 1.000309, 9.088679, 1.000023
 16.4200, 8.841720, 0.999968, 9.436388, 1.000305, 9.088786, 1.000034
 16.4300, 8.841596, 0.999967, 9.437533, 1.000302, 9.088939, 1.000047
 16.4400, 8.841471, 0.999967, 9.438664, 1.000298, 9.089140, 1.000060
 16.4500, 8.841344, 0.999967, 9.439779, 1.000294, 9.089393, 1.000074
 16.4600, 8.841218, 0.999967, 9.440878, 1.000289, 9.089699, 1.000089
 16.4700, 8.841094, 0.999967, 9.441958, 1.000284, 9.090061, 1.000104
 16.4800, 8.840973, 0.999968, 9.443020, 1.000279, 9.090481, 1.000119
 16.4900, 8.840857, 0.999970, 9.444061, 1.000274, 9.090958, 1.000135
 16.5000, 8.840746, 0.999971, 9.445082, 1.000268, 9.091495, 1.000150
 16.5100, 8.840642, 0.999973, 9.446081, 1.000262, 9.092092, 1.000166
 16.5200, 8.840546, 0.999976, 9.447057, 1.000256, 9.092749, 1.000182
 16.5300, 8.840460, 0.999979, 9.448010, 1.000250, 9.093466, 1.000198
 16.5400, 8.840385, 0.999982, 9.448940, 1.000243, 9.094241, 1.000214
 16.5500, 8.840322, 0.999985, 9.449845, 1.000237, 9.095075, 1.000229
 16.5600, 8.840272, 0.999989, 9.450726, 1.000230, 9.095966, 1.000244
 16.5700, 8.840237, 0.999993, 9.451582, 1.000224, 9.096912, 1.000258
 16.5800, 8.840218, 0.999997, 9.452414, 1.000217, 9.097911, 1.000272
 16.5900, 8.840216, 1.000002, 9.453220, 1.000211, 9.098961, 1.000285
 16.6000, 8.840233, 1.000007, 9.454002, 1.000204, 9.100058, 1.000297
 16.6100, 8.840269, 1.000012, 9.454758, 1.000197, 9.101201, 1.000309
 16.6200, 8.840326, 1.000018, 9.455490, 1.000191, 9.102386, 1.000320
 16.6300, 8.840405, 1.000024, 9.456197, 1.000184, 9.103609, 1.000329
 16.6400, 8.840506, 1.000030, 9.456880, 1.000178, 9.104867, 1.000338
 16.6500, 8.840632, 1.000037, 9.457539, 1.000172, 9.106156, 1.000345
 16.6600, 8.840783, 1.000043, 9.458175, 1.000166, 9.107471, 1.000352
 16.6700, 8.840960, 1.000050, 9.458788, 1.000160, 9.108809, 1.000357
 16.6800, 8.841163, 1.000058, 9.459379, 1.000154, 9.110164, 1.000361
 16.6900, 8.841395, 1.000065, 9.459949, 1.000148, 9.111533, 1.000364
 16.7000, 8.841655, 1.000073, 9.460497, 1.000143, 9.112910, 1.000366
 16.7100, 8.841945, 1.000081, 9.461025, 1.000137, 9.114291, 1.000366
 16.7200, 8.842265, 1.000089, 9.461534, 1.000132, 9.115672, 1.000366
 16.7300, 8.842615, 1.000097, 9.462024, 1.000128, 9.117047, 1.000364
 16.7400, 8.842997, 1.000106, 9.462496, 1.000123, 9.118413, 1.000360
 16.7500, 8.843411, 1.000114, 9.462952, 1.000119, 9.119763, 1.000356
 16.7600, 8.843857, 1.000123, 9.463391, 1.000114, 9.121094, 1.000350
 16.7700, 8.844336, 1.000131, 9.463815, 1.000111, 9.122401, 1.000343
 16.7800, 8.844848, 1.000140, 9.464225, 1.000107, 9.123681, 1.000335
 16.7900, 8.845393, 1.000149, 9.464621, 1.000103, 9.124928, 1.000326
 16.8000, 8.845971, 1.000158, 9.465005, 1.000100, 9.126139, 1.000316
 16.8100, 8.846583, 1.000167, 9.465377, 1.000097, 9.127310, 1.000305
 16.8200, 8.847228, 1.000176, 9.465738, 1.000095, 9.128437, 1.000293
 16.8300, 8.847907, 1.000184, 9.466090, 1.000092, 9.129518, 1.000280
 16.8400, 8.848619, 1.000193, 9.466432, 1.000090, 9.130549, 1.000267
 16.8500, 8.849363, 1.000202, 9.466766, 1.000088, 9.131527, 1.000252
 16.8600, 8.850141, 1.000210, 9.467093, 1.000086, 9.132450, 1.000237
 16.8700, 8.850950, 1.000219, 9.467413, 1.000084, 9.133316, 1.000222
 16.8800, 8.851791, 1.000227, 9.467727, 1.000083, 9.134123, 1.000206
 16.8900, 8.852663, 1.000235, 9.468035, 1.000081, 9.134870, 1.000190
 16.9000, 8.853566, 1.000243, 9.468339, 1.000080, 9.135554, 1.000173
 16.9100, 8.854498, 1.000251, 9.468639, 1.000079, 9.136176, 1.000157
 16.9200, 8.855459, 1.000259, 9.468935, 1.000078, 9.136735, 1.000140
 16.9300, 8.856448, 1.000266, 9.469228, 1.000077, 9.137231, 1.000123
 16.9400, 8.857463, 1.000273, 9.469519, 1.000077, 9.137664, 1.000106
 16.9500, 8.858505, 1.000280, 9.469807, 1.000076, 9.138034, 1.000090
 16.9600, 8.859571, 1.000286, 9.470094, 1.000076, 9.138343, 1.000074
 16.9700, 8.860661, 1.000292, 9.470379, 1.000075, 9.138592, 1.000058
 16.9800, 8.861774, 1.000298, 9.470663, 1.000075, 9.138782, 1.000043
 16.9900, 8.862907, 1.000303, 9.470946, 1.000075, 9.138915, 1.000028
 17.0000, 8.864060, 1.000308, 9.471229, 1.000075, 9.138994, 1.000014
 17.0100, 8.865231, 1.000313, 9.471510, 1.000075, 9.139021, 1.000001
 17.0200, 8.866419, 1.000317, 9.471791, 1.000075, 9.138999, 0.999988
 17.0300, 8.867623, 1.000321, 9.472072, 1.000074, 9.138930, 0.999976
 17.0400, 8.868840, 1.000324, 9.472352, 1.000074, 9.138819, 0.999965
 17.0500, 8.870069, 1.000327, 9.472632, 1.000074, 9.138669, 0.999955
 17.0600, 8.871308, 1.000330, 9.472911, 1.000074, 9.138483, 0.999946
 17.0700, 8.872557, 1.000332, 9.473190, 1.000074, 9.138266, 0.999939
 17.0800, 8.873812, 1.000334, 9.473468, 1.000074, 9.138021, 0.999932
 17.0900, 8.875073, 1.000335, 9.473746, 1.000074, 9.137754, 0.999926
 17.1000, 8.876337, 1.000336, 9.474023, 1.000073, 9.137467, 0.999922
 17.1100, 8.877604, 1.000336, 9.474299, 1.000073, 9.137166, 0.999919
 17.1200, 8.878871, 1.000336, 9.474573, 1.000073, 9.136856, 0.999917
 17.1300, 8.880136, 1.000335, 9.474847, 1.000072, 9.136540, 0.999916
 17.1400, 8.881398, 1.000334, 9.475119, 1.000072, 9.136224, 0.999916
 17.1500, 8.882656, 1.000333, 9.475390, 1.000072, 9.135911, 0.999918
 17.1600, 8.883906, 1.000331, 9.475659, 1.000071, 9.135607, 0.999921
 17.1700, 8.885149, 1.000328, 9.475926, 1.000071, 9.135316, 0.999925
 17.1800, 8.886381, 1.000325, 9.476191, 1.000070, 9.135042, 0.999930
 17.1900, 8.887602, 1.000322, 9.476454, 1.000070, 9.134790, 0.999936
 17.2000, 8.888810, 1.000318, 9.476716, 1.000069, 9.134563, 0.999944
 17.2100, 8.890003, 1.000314, 9.476975, 1.000068, 9.134366, 0.999952
 17.2200, 8.891179, 1.000310, 9.477232, 1.000068, 9.134202, 0.999961
 17.2300, 8.892339, 1.000305, 9.477487, 1.000067, 9.134075, 0.999972
 17.2400, 8.893479, 1.000300, 9.477740, 1.000067, 9.133988, 0.999983
 17.2500, 8.894598, 1.000294, 9.477991, 1.000066, 9.133944, 0.999994
 17.2600, 8.895696, 1.000288, 9.478240, 1.000066, 9.133947, 1.000007
 17.2700, 8.896771, 1.000282, 9.478487, 1.000065, 9.133997, 1.000020
 17.2800, 8.897822, 1.000275, 9.478732, 1.000065, 9.134099, 1.000034
 17.2900, 8.898847, 1.000269, 9.478977, 1.000065, 9.134253, 1.000048
 17.3000, 8.899846, 1.000261, 9.479220, 1.000064, 9.134461, 1.000063
 17.3100, 8.900818, 1.000254, 9.479462, 1.000064, 9.134724, 1.000077
 17.3200, 8.901761, 1.000246, 9.479704, 1.000064, 9.135044, 1.000092
 17.3300, 8.902676, 1.000239, 9.479945, 1.000064, 9.135421, 1.000107
 17.3400, 8.903560, 1.000231, 9.480187, 1.000064, 9.135854, 1.000123
 17.3500, 8.904414, 1.000222, 9.480430, 1.000065, 9.136345, 1.000138
 17.3600, 8.905237, 1.000214, 9.480674, 1.000065, 9.136892, 1.000153
 17.3700, 8.906029, 1.000206, 9.480920, 1.000066, 9.137495, 1.000167
 17.3800, 8.906788, 1.000197, 9.481169, 1.000066, 9.138152, 1.000181
 17.3900, 8.907515, 1.000188, 9.481420, 1.000067, 9.138863, 1.000195
 17.4000, 8.908209, 1.000180, 9.481675, 1.000068, 9.139624, 1.000209
 17.4100, 8.908870, 1.000171, 9.481934, 1.000069, 9.140435, 1.000221
 17.4200, 8.909498, 1.000162, 9.482198, 1.000071, 9.141293, 1.000234
 17.4300, 8.910093, 1.000153, 9.482468, 1.000072, 9.142195, 1.000245
 17.4400, 8.910655, 1.000145, 9.482744, 1.000074, 9.143139, 1.000256
 17.4500, 8.911184, 1.000136, 9.483027, 1.000076, 9.144121, 1.000265
 17.4600, 8.911680, 1.000127, 9.483318, 1.000078, 9.145138, 1.000274
 17.4700, 8.912143, 1.000119, 9.483618, 1.000081, 9.146186, 1.000282
 17.4800, 8.912574, 1.000110, 9.483927, 1.000083, 9.147263, 1.000289
 17.4900, 8.912974, 1.000102, 9.484246, 1.000086, 9.148363, 1.000295
 17.5000, 8.913341, 1.000093, 9.484576, 1.000089, 9.149483, 1.000299
 17.5100, 8.913678, 1.000085, 9.484917, 1.000092, 9.150619, 1.000303
 17.5200, 8.913984, 1.000077, 9.485271, 1.000095, 9.151767, 1.000306
 17.5300, 8.914261, 1.000069, 9.485637, 1.000099, 9.152922, 1.000307
 17.5400, 8.914508, 1.000062, 9.486017, 1.000103, 9.154081, 1.000307
 17.5500, 8.914727, 1.000054, 9.486412, 1.000107, 9.155238, 1.000307
 17.5600, 8.914919, 1.000047, 9.486821, 1.000111, 9.156391, 1.000305
 17.5700, 8.915083, 1.000040, 9.487245, 1.000115, 9.157534, 1.000302
 17.5800, 8.915222, 1.000033, 9.487686, 1.000119, 9.158664, 1.000298
 17.5900, 8.915336, 1.000027, 9.488143, 1.000123, 9.159777, 1.000292
 17.6000, 8.915425, 1.000021, 9.488616, 1.000128, 9.160868, 1.000286
 17.6100, 8.915492, 1.000015, 9.489107, 1.000132, 9.161935, 1.000279
 17.6200, 8.915536, 1.000009, 9.489615, 1.000137, 9.162973, 1.000271
 17.6300, 8.915560, 1.000004, 9.490141, 1.000142, 9.163980, 1.000262
 17.6400, 8.915563, 0.999998, 9.490685, 1.000147, 9.164951, 1.000253
 17.6500, 8.915547, 0.999993, 9.491247, 1.000151, 9.165885, 1.000242
 17.6600, 8.915514, 0.999989, 9.491826, 1.000156, 9.166778, 1.000231
 17.6700, 8.915464, 0.999985, 9.492424, 1.000161, 9.167628, 1.000220
 17.6800, 8.915398, 0.999981, 9.493040, 1.000166, 9.168432, 1.000207
 17.6900, 8.915317, 0.999977, 9.493673, 1.000170, 9.169190, 1.000195
 17.7000, 8.915224, 0.999973, 9.494324, 1.000175, 9.169899, 1.000181
 17.7100, 8.915118, 0.999970, 9.494992, 1.000179, 9.170558, 1.000168
 17.7200, 8.915000, 0.999968, 9.495677, 1.000184, 9.171166, 1.000154
 17.7300, 8.914873, 0.999965, 9.496378, 1.000188, 9.171722, 1.000141
 17.7400, 8.914737, 0.999963, 9.497094, 1.000192, 9.172226, 1.000127
 17.7500, 8.914593, 0.999961, 9.497826, 1.000196, 9.172677, 1.000113
 17.7600, 8.914443, 0.999959, 9.498572, 1.000200, 9.173077, 1.000099
 17.7700, 8.914287, 0.999958, 9.499332, 1.000203, 9.173425, 1.000086
 17.7800, 8.914126, 0.999957, 9.500105, 1.000207, 9.173722, 1.000072
 17.7900, 8.913962, 0.999956, 9.500889, 1.000210, 9.173970, 1.000059
 17.8000, 8.913796, 0.999956, 9.501685, 1.000212, 9.174170, 1.000047
 17.8100, 8.913628, 0.999955, 9.502490, 1.000215, 9.174323, 1.000035
 17.8200, 8.913460, 0.999955, 9.503305, 1.000217, 9.174431, 1.000023
 17.8300, 8.913293, 0.999956, 9.504127, 1.000219, 9.174497, 1.000012
 17.8400, 8.913127, 0.999956, 9.504956, 1.000221, 9.174523, 1.000002
 17.8500, 8.912963, 0.999957, 9.505790, 1.000222, 9.174512, 0.999992
 17.8600, 8.912804, 0.999958, 9.506628, 1.000223, 9.174466, 0.999984
 17.8700, 8.912648, 0.999959, 9.507470, 1.000223, 9.174389, 0.999976
 17.8800, 8.912498, 0.999961, 9.508313, 1.000224, 9.174284, 0.999969
 17.8900, 8.912354, 0.999963, 9.509156, 1.000224, 9.174154, 0.999963
 17.9000, 8.912217, 0.999965, 9.509999, 1.000223, 9.174003, 0.999957
 17.9100, 8.912087, 0.999967, 9.510839, 1.000222, 9.173834, 0.999953
 17.9200, 8.911966, 0.999969, 9.511676, 1.000221, 9.173651, 0.999950
 17.9300, 8.911854, 0.999972, 9.512507, 1.000220, 9.173457, 0.999948
 17.9400, 8.911752, 0.999974, 9.513333, 1.000218, 9.173257, 0.999946
 17.9500, 8.911661, 0.999977, 9.514151, 1.000216, 9.173055, 0.999946
 17.9600, 8.911581, 0.999980, 9.514960, 1.000213, 9.172853, 0.999947
 17.9700, 8.911513, 0.999984, 9.515759, 1.000210, 9.172657, 0.999949
 17.9800, 8.911458, 0.999987, 9.516546, 1.000207, 9.172469, 0.999952
 17.9900, 8.911415, 0.999991, 9.517321, 1.000204, 9.172293, 0.999955
 18.0000, 8.911387, 0.999994, 9.518083, 1.000200, 9.172133, 0.999960
 18.0100, 8.911372, 0.999998, 9.518829, 1.000196, 9.171992, 0.999965
 18.0200, 8.911373, 1.000002, 9.519560, 1.000192, 9.171873, 0.999972
 18.0300, 8.911388, 1.000006, 9.520273, 1.000187, 9.171780, 0.999979
 18.0400, 8.911420, 1.000010, 9.520969, 1.000182, 9.171716, 0.999987
 18.0500, 8.911468, 1.000015, 9.521647, 1.000177, 9.171683, 0.999996
 18.0600, 8.911532, 1.000019, 9.522304, 1.000172, 9.171684, 1.000005
 18.0700, 8.911613, 1.000024, 9.522941, 1.000166, 9.171721, 1.000015
 18.0800, 8.911712, 1.000029, 9.523558, 1.000161, 9.171796, 1.000025
 18.0900, 8.911829, 1.000033, 9.524152, 1.000155, 9.171911, 1.000036
 18.1000, 8.911963, 1.000038, 9.524725, 1.000149, 9.172068, 1.000047
 18.1100, 8.912117, 1.000043, 9.525274, 1.000143, 9.172268, 1.000059
 18.1200, 8.912288, 1.000048, 9.525801, 1.000137, 9.172512, 1.000071
 18.1300, 8.912479, 1.000053, 9.526304, 1.000130, 9.172801, 1.000083
 18.1400, 8.912690, 1.000058, 9.526784, 1.000124, 9.173135, 1.000095
 18.1500, 8.912919, 1.000064, 9.527240, 1.000118, 9.173515, 1.000107
 18.1600, 8.913168, 1.000069, 9.527671, 1.000111, 9.173940, 1.000119
 18.1700, 8.913438, 1.000074, 9.528080, 1.000105, 9.174410, 1.000131
 18.1800, 8.913727, 1.000079, 9.528464, 1.000099, 9.174924, 1.000142
 18.1900, 8.914036, 1.000085, 9.528824, 1.000093, 9.175481, 1.000154
 18.2000, 8.914366, 1.000090, 9.529162, 1.000086, 9.176081, 1.000165
 18.2100, 8.914716, 1.000096, 9.529476, 1.000080, 9.176721, 1.000175
 18.2200, 8.915086, 1.000101, 9.529767, 1.000074, 9.177401, 1.000185
 18.2300, 8.915477, 1.000106, 9.530037, 1.000069, 9.178117, 1.000195
 18.2400, 8.915888, 1.000112, 9.530284, 1.000063, 9.178868, 1.000204
 18.2500, 8.916320, 1.000117, 9.530511, 1.000057, 9.179651, 1.000212
 18.2600, 8.916771, 1.000123, 9.530717, 1.000052, 9.180464, 1.000219
 18.2700, 8.917244, 1.000128, 9.530903, 1.000047, 9.181303, 1.000226
 18.2800, 8.917736, 1.000133, 9.531070, 1.000042, 9.182167, 1.000232
 18.2900, 8.918248, 1.000139, 9.531220, 1.000037, 9.183051, 1.000237
 18.3000, 8.918781, 1.000144, 9.531351, 1.000033, 9.183953, 1.000241
 18.3100, 8.919333, 1.000149, 9.531467, 1.000029, 9.184869, 1.000245
 18.3200, 8.919904, 1.000154, 9.531567, 1.000025, 9.185796, 1.000247
 18.3300, 8.920494, 1.000159, 9.531653, 1.000021, 9.186730, 1.000248
 18.3400, 8.921104, 1.000164, 9.531725, 1.000018, 9.187668, 1.000249
 18.3500, 8.921731, 1.000169, 9.531785, 1.000014, 9.188606, 1.000248
 18.3600, 8.922377, 1.000174, 9.531834, 1.000012, 9.189540, 1.000247
 18.3700, 8.923041, 1.000178, 9.531872, 1.000009, 9.190467, 1.000245
 18.3800, 8.923721, 1.000183, 9.531902, 1.000007, 9.191384, 1.000241
 18.3900, 8.924419, 1.000187, 9.531923, 1.000005, 9.192286, 1.000237
 18.4000, 8.925132, 1.000191, 9.531938, 1.000003, 9.193171, 1.000232
 18.4100, 8.925862, 1.000196, 9.531946, 1.000002, 9.194035, 1.000226
 18.4200, 8.926606, 1.000199, 9.531951, 1.000001, 9.194875, 1.000219
 18.4300, 8.927365, 1.000203, 9.531951, 1.000000, 9.195688, 1.000212
 18.4400, 8.928138, 1.000207, 9.531949, 0.999999, 9.196471, 1.000204
 18.4500, 8.928924, 1.000210, 9.531946, 0.999999, 9.197222, 1.000195
 18.4600, 8.929722, 1.000213, 9.531942, 0.999999, 9.197938, 1.000185
 18.4700, 8.930532, 1.000216, 9.531938, 0.999999, 9.198616, 1.000175
 18.4800, 8.931352, 1.000219, 9.531937, 1.000000, 9.199255, 1.000164
 18.4900, 8.932183, 1.000222, 9.531937, 1.000001, 9.199852, 1.000153
 18.5000, 8.933022, 1.000224, 9.531941, 1.000002, 9.200407, 1.000141
 18.5100, 8.933870, 1.000226, 9.531949, 1.000003, 9.200917, 1.000129
 18.5200, 8.934725, 1.000228, 9.531963, 1.000004, 9.201382, 1.000117
 18.5300, 8.935586, 1.000229, 9.531981, 1.000006, 9.201801, 1.000105
 18.5400, 8.936452, 1.000230, 9.532007, 1.000008, 9.202172, 1.000092
 18.5500, 8.937323, 1.000231, 9.532039, 1.000010, 9.202497, 1.000080
 18.5600, 8.938197, 1.000232, 9.532079, 1.000012, 9.202774, 1.000067
 18.5700, 8.939073, 1.000233, 9.532127, 1.000014, 9.203004, 1.000055
 18.5800, 8.939950, 1.000233, 9.532184, 1.000016, 9.203188, 1.000043
 18.5900, 8.940827, 1.000233, 9.532250, 1.000019, 9.203326, 1.000031
 18.6000, 8.941703, 1.000232, 9.532326, 1.000021, 9.203420, 1.000019
 18.6100, 8.942577, 1.000231, 9.532411, 1.000024, 9.203470, 1.000008
 18.6200, 8.943447, 1.000230, 9.532506, 1.000027, 9.203478, 0.999997
 18.6300, 8.944313, 1.000229, 9.532612, 1.000029, 9.203446, 0.999986
 18.6400, 8.945174, 1.000227, 9.532728, 1.000032, 9.203376, 0.999977
 18.6500, 8.946028, 1.000225, 9.532855, 1.000035, 9.203270, 0.999967
 18.6600, 8.946874, 1.000223, 9.532992, 1.000038, 9.203131, 0.999959
 18.6700, 8.947711, 1.000221, 9.533140, 1.000041, 9.202961, 0.999951
 18.6800, 8.948537, 1.000218, 9.533299, 1.000043, 9.202763, 0.999944
 18.6900, 8.949353, 1.000215, 9.533468, 1.000046, 9.202540, 0.999938
 18.7000, 8.950156, 1.000211, 9.533647, 1.000049, 9.202295, 0.999932
 18.7100, 8.950946, 1.000208, 9.533836, 1.000052, 9.202032, 0.999928
